DataId,ClienteId,ProdutoId,Quantidade,PrecoUnitario,PercentagemDesconto,ValorTotal,Canal
2020-02-23,1295,80,2,165.50,25.00,330.99,"Loja Física"
2024-08-04,1296,80,1,65.20,11.00,65.20,Online
2022-05-29,1297,6,3,16.80,34.00,50.40,Online
2022-06-30,1297,46,3,139.61,4.00,418.84,Online
2023-01-29,1297,127,1,1251.33,44.00,1251.33,Online
2023-04-21,1298,102,5,149.41,39.00,747.04,Online
2022-12-18,1299,127,4,368.12,1.00,1472.47,Online
2022-02-18,1301,102,1,1276.05,5.00,1276.05,Online
2024-08-27,1301,98,3,125.28,36.00,375.83,Online
2022-03-09,1302,80,2,240.50,10.00,480.99,Online
2022-04-03,1302,175,1,474.17,4.00,474.17,Online
2022-11-05,1304,23,4,84.08,24.00,336.33,Online
2022-01-02,1305,59,1,104.82,36.00,104.82,Online
2022-02-18,1305,137,2,143.84,41.00,287.68,Online
2022-06-28,1306,119,4,134.47,32.00,537.89,Online
2022-11-12,1306,45,5,41.60,25.00,207.98,Online
2022-12-02,1308,120,2,46.30,32.00,92.59,Online
2021-06-05,1309,51,4,88.73,20.00,354.91,Online
2024-05-23,1309,136,1,1436.65,3.00,1436.65,Online
2024-11-24,1309,49,5,50.80,25.00,254.01,Online
2023-11-20,1310,86,1,779.16,1.00,779.16,Online
2021-04-27,1311,24,4,122.93,19.00,491.71,Online
2021-12-31,1311,46,5,262.02,7.00,1310.10,Online
2021-07-23,1312,136,1,1258.02,42.00,1258.02,Online
2024-01-29,1312,158,1,186.67,5.00,186.67,Online
2022-05-05,1313,172,2,587.99,13.00,1175.98,Online
2022-02-04,1314,49,1,761.50,18.00,761.50,Online
2022-04-21,1314,159,4,169.83,0.00,679.33,Online
2023-04-30,1315,98,2,373.05,48.00,746.09,Online
2023-11-20,1316,157,4,107.10,5.00,428.39,Online
2021-06-18,1317,153,1,241.09,18.00,241.09,Online
2021-12-29,1317,18,2,269.86,14.00,539.71,Online
2024-08-19,1318,156,3,410.09,40.00,1230.26,Online
2022-03-23,1319,103,1,1166.89,23.00,1166.89,Online
2022-04-29,1320,163,4,9.71,45.00,38.84,Online
2023-08-22,1320,109,2,21.91,23.00,43.81,Online
2023-12-14,1321,171,3,295.91,4.00,887.73,Online
2022-04-11,1322,171,3,297.53,12.00,892.59,Online
2024-06-12,1323,13,1,1129.68,36.00,1129.68,Online
2021-10-12,1326,50,2,240.30,27.00,480.59,Online
2022-07-22,1326,78,1,1050.67,37.00,1050.67,Online
2022-11-10,1326,76,3,152.46,36.00,457.37,Online
2014-01-18,1327,63,4,351.73,44.00,1406.92,"Loja Física"
2016-05-02,1327,42,5,271.64,0.00,1358.19,"Loja Física"
2017-08-18,1327,112,1,448.69,9.00,448.69,"Loja Física"
2018-08-28,1327,35,1,715.37,9.00,715.37,"Loja Física"
2019-06-24,1327,12,3,152.12,14.00,456.36,"Loja Física"
2021-06-13,1328,63,2,724.65,10.00,1449.29,Online
2021-07-19,1328,169,2,120.95,39.00,241.89,Online
2023-09-02,1328,118,4,91.80,7.00,367.19,Online
2024-06-06,1328,73,4,188.02,47.00,752.06,Online
2024-11-25,1328,109,5,280.12,21.00,1400.58,Online
2021-03-28,1329,46,5,227.19,22.00,1135.96,Online
2011-07-07,1330,12,2,126.98,12.00,253.96,"Loja Física"
2019-05-04,1330,90,5,59.22,46.00,296.09,"Loja Física"
2022-07-02,1330,5,3,468.92,30.00,1406.77,Online
2021-10-09,1332,163,2,483.52,4.00,967.03,Online
2022-09-11,1332,97,2,251.34,23.00,502.67,Online
2022-12-17,1332,25,2,425.11,45.00,850.22,Online
2023-02-02,1332,68,5,252.55,36.00,1262.73,Online
2023-09-27,1333,98,1,629.06,37.00,629.06,Online
2023-12-05,1333,70,3,189.12,41.00,567.36,Online
2023-12-06,1333,20,4,72.24,9.00,288.97,Online
2024-01-09,1333,72,3,22.65,6.00,67.94,Online
2021-06-20,1334,86,3,319.93,16.00,959.78,Online
2021-11-15,1334,156,1,616.20,17.00,616.20,Online
2022-03-04,1335,147,5,27.09,19.00,135.47,Online
2024-09-25,1335,20,3,195.21,20.00,585.63,Online
2025-04-01,1335,104,5,286.54,33.00,1432.71,Online
2021-06-01,1336,150,4,130.24,5.00,520.97,Online
2021-08-01,1337,105,2,223.73,32.00,447.45,Online
2024-04-26,1337,135,2,316.50,20.00,632.99,Online
2023-05-30,1338,77,2,566.36,0.00,1132.71,Online
2023-08-30,1340,34,4,349.54,45.00,1398.14,Online
2024-03-05,1340,102,3,456.61,50.00,1369.83,Online
2024-07-01,1340,7,5,269.01,13.00,1345.07,Online
2021-01-06,1341,13,1,1430.69,47.00,1430.69,Online
2024-06-27,1341,129,3,58.02,26.00,174.07,Online
2025-02-02,1341,80,5,295.13,38.00,1475.66,Online
2024-05-05,1342,76,1,248.56,13.00,248.56,Online
2024-11-26,1343,38,3,494.23,2.00,1482.68,Online
2025-02-19,1343,103,3,215.20,27.00,645.59,Online
2023-08-24,1344,26,2,19.17,31.00,38.33,Online
2024-06-25,1344,151,3,496.17,40.00,1488.51,Online
2023-03-03,1345,79,5,87.01,19.00,435.03,Online
2025-02-17,1346,16,2,270.28,47.00,540.55,Online
2022-11-15,1348,49,2,669.58,30.00,1339.15,Online
2021-06-07,1349,171,5,105.75,45.00,528.76,Online
2022-03-27,1349,6,5,291.51,16.00,1457.53,Online
2021-11-06,1350,20,1,1321.59,13.00,1321.59,Online
2022-10-02,1350,106,1,170.79,2.00,170.79,Online
2010-05-03,1353,42,5,132.01,43.00,660.03,"Loja Física"
2011-01-18,1353,92,2,411.53,28.00,823.05,"Loja Física"
2018-03-30,1353,63,2,33.27,13.00,66.53,"Loja Física"
2020-01-19,1353,45,4,205.85,15.00,823.38,"Loja Física"
2020-04-02,1353,69,3,343.29,33.00,1029.87,"Loja Física"
2022-02-18,1353,171,2,271.31,3.00,542.62,Online
2024-05-20,1354,110,1,757.49,36.00,757.49,Online
2022-07-17,1355,86,5,198.70,40.00,993.48,Online
2023-03-06,1357,1,3,280.69,40.00,842.07,Online
2023-12-26,1357,107,5,95.27,17.00,476.34,Online
2021-07-17,1358,26,4,56.65,18.00,226.60,Online
2022-08-19,1358,53,3,420.38,27.00,1261.15,Online
2024-06-27,1358,166,5,246.97,28.00,1234.84,Online
2022-10-17,1359,55,3,478.39,18.00,1435.16,Online
2023-02-05,1359,174,1,393.13,39.00,393.13,Online
2023-05-16,1359,50,3,305.14,45.00,915.42,Online
2021-02-11,1360,85,3,51.35,30.00,154.06,Online
2022-07-06,1360,37,2,736.04,42.00,1472.07,Online
2024-06-04,1360,45,3,24.28,13.00,72.83,Online
2022-08-11,1361,69,3,78.05,12.00,234.14,Online
2023-11-23,1361,56,4,310.99,8.00,1243.94,Online
2024-08-27,1362,136,3,154.47,3.00,463.41,Online
2023-04-16,1363,59,2,32.73,3.00,65.45,Online
2021-12-25,1364,53,3,175.62,18.00,526.86,Online
2021-05-26,1365,57,3,12.39,47.00,37.18,Online
2024-01-21,1366,21,2,190.58,21.00,381.16,Online
2024-08-27,1366,59,1,1114.55,5.00,1114.55,Online
2021-04-11,1368,99,2,534.31,11.00,1068.62,Online
2024-12-27,1368,75,2,628.90,1.00,1257.80,Online
2021-06-19,1370,66,5,98.66,6.00,493.29,Online
2022-04-14,1370,150,5,253.96,6.00,1269.82,Online
2022-07-22,1370,74,5,291.04,46.00,1455.20,Online
2021-12-30,1371,136,4,111.36,41.00,445.42,Online
2024-08-26,1371,164,2,525.71,5.00,1051.42,Online
2022-02-19,1372,139,4,215.93,28.00,863.71,Online
2021-07-02,1373,168,3,474.21,9.00,1422.64,Online
2021-09-16,1373,77,4,260.65,22.00,1042.61,Online
2023-06-04,1373,110,1,1300.34,33.00,1300.34,Online
2023-08-31,1373,4,1,1468.07,26.00,1468.07,Online
2022-07-17,1374,123,3,494.99,50.00,1484.97,Online
2022-10-06,1375,78,2,521.75,32.00,1043.50,Online
2023-03-15,1377,132,5,244.43,26.00,1222.15,Online
2021-01-24,1378,118,5,92.28,32.00,461.41,Online
2022-01-12,1378,24,4,204.25,10.00,817.00,Online
2021-01-19,1380,92,4,160.01,2.00,640.04,Online
2021-03-03,1380,127,5,157.39,43.00,786.96,Online
2021-12-26,1380,74,5,211.84,45.00,1059.20,Online
2024-01-14,1380,112,1,1059.13,17.00,1059.13,Online
2021-02-19,1381,107,2,310.10,2.00,620.19,Online
2023-03-27,1383,68,1,935.39,10.00,935.39,Online
2024-08-08,1383,57,1,546.13,8.00,546.13,Online
2021-09-26,1384,172,4,352.95,43.00,1411.80,Online
2021-12-06,1385,90,3,401.20,22.00,1203.60,Online
2023-04-15,1385,96,4,268.69,45.00,1074.76,Online
2025-03-18,1385,29,1,640.49,34.00,640.49,Online
2021-01-03,1386,104,1,599.60,27.00,599.60,Online
2022-01-27,1386,68,5,95.70,4.00,478.52,Online
2022-06-16,1386,57,1,1033.83,48.00,1033.83,Online
2013-10-02,1387,4,1,281.86,29.00,281.86,"Loja Física"
2014-06-18,1387,110,3,160.32,24.00,480.95,"Loja Física"
2014-08-05,1387,133,3,32.34,27.00,97.02,"Loja Física"
2019-05-15,1387,139,2,746.25,6.00,1492.49,"Loja Física"
2021-12-30,1387,170,4,281.55,43.00,1126.21,Online
2023-05-16,1387,121,1,66.68,38.00,66.68,Online
2024-11-23,1387,107,5,151.28,47.00,756.42,Online
2021-06-26,1388,18,1,241.87,23.00,241.87,Online
2024-10-21,1388,98,5,79.24,43.00,396.22,Online
2021-07-27,1389,140,5,95.59,33.00,477.93,Online
2023-12-22,1389,89,3,321.17,24.00,963.52,Online
2024-12-14,1389,46,1,969.58,0.00,969.58,Online
2022-08-27,1391,54,2,13.90,4.00,27.80,Online
2025-01-25,1391,112,2,310.30,26.00,620.60,Online
2024-07-12,1392,84,4,5.92,8.00,23.66,Online
2022-01-25,1394,41,4,120.67,43.00,482.66,Online
2024-11-15,1394,63,4,249.23,35.00,996.93,Online
2021-04-07,1395,25,3,163.58,10.00,490.75,Online
2021-07-15,1395,55,1,734.55,27.00,734.55,Online
2022-09-24,1395,3,2,52.80,33.00,105.59,Online
2022-11-02,1396,149,3,218.02,15.00,654.05,Online
2022-12-22,1396,87,2,197.75,24.00,395.49,Online
2023-04-10,1396,123,4,358.37,25.00,1433.48,Online
2024-01-13,1397,56,1,619.64,15.00,619.64,Online
2024-04-13,1398,125,4,106.30,22.00,425.18,Online
2021-05-25,1399,175,4,160.40,44.00,641.58,Online
2024-11-07,1400,33,3,129.03,6.00,387.10,Online
2022-04-18,1401,41,5,268.60,42.00,1342.98,Online
2023-06-01,1401,87,5,20.53,36.00,102.64,Online
2022-03-29,1402,151,1,910.41,26.00,910.41,Online
2022-07-03,1402,90,2,243.26,44.00,486.51,Online
2025-02-05,1403,152,3,154.11,23.00,462.32,Online
2022-06-26,1405,7,5,6.97,21.00,34.87,Online
2023-07-18,1406,162,3,422.64,46.00,1267.93,Online
2023-09-01,1406,141,3,375.63,45.00,1126.90,Online
2021-02-21,1408,29,2,702.08,33.00,1404.16,Online
2021-11-27,1408,121,4,361.25,37.00,1445.00,Online
2023-04-24,1408,28,2,398.90,6.00,797.79,Online
2021-03-10,1409,65,5,191.44,25.00,957.21,Online
2022-01-06,1409,34,3,340.34,35.00,1021.01,Online
2023-01-10,1409,63,1,427.35,50.00,427.35,Online
2024-04-17,1409,161,2,468.13,4.00,936.25,Online
2022-06-30,1410,66,3,418.39,0.00,1255.18,Online
2024-11-12,1410,95,2,495.97,33.00,991.94,Online
2023-03-06,1411,78,2,675.18,48.00,1350.35,Online
2023-05-04,1412,129,4,331.61,0.00,1326.45,Online
2021-04-27,1413,38,3,283.12,24.00,849.35,Online
2023-11-08,1414,159,4,222.13,50.00,888.51,Online
2023-11-21,1415,169,4,223.99,38.00,895.95,Online
2021-11-14,1416,51,1,911.44,14.00,911.44,Online
2023-03-02,1416,99,3,484.32,22.00,1452.96,Online
2023-05-01,1416,68,4,85.49,46.00,341.95,Online
2023-06-10,1416,35,5,279.77,27.00,1398.83,Online
2022-11-05,1417,11,5,166.60,18.00,833.00,Online
2021-02-14,1420,127,4,295.34,7.00,1181.35,Online
2021-04-25,1422,172,5,232.73,9.00,1163.63,Online
2022-08-08,1422,72,2,248.84,33.00,497.67,Online
2022-10-05,1423,67,4,29.94,39.00,119.74,Online
2021-04-21,1424,13,5,280.79,3.00,1403.93,Online
2024-08-16,1425,55,3,347.04,30.00,1041.11,Online
2024-10-09,1425,66,2,159.31,34.00,318.62,Online
2022-04-27,1426,49,4,306.43,33.00,1225.72,Online
2024-08-11,1427,124,5,131.63,11.00,658.13,Online
2012-05-06,1428,60,2,666.93,34.00,1333.86,"Loja Física"
2023-07-17,1429,44,3,473.70,5.00,1421.11,Online
2021-06-20,1430,106,3,484.51,13.00,1453.53,Online
2022-10-29,1430,113,1,340.21,48.00,340.21,Online
2023-12-27,1430,119,2,686.10,23.00,1372.20,Online
2022-07-23,1431,101,1,352.09,3.00,352.09,Online
2024-08-29,1431,174,2,218.07,44.00,436.14,Online
2022-01-11,1432,136,3,185.36,39.00,556.07,Online
2022-10-26,1432,79,2,281.28,45.00,562.55,Online
2024-11-25,1433,102,1,1169.91,26.00,1169.91,Online
2024-11-10,1434,20,5,83.76,25.00,418.79,Online
2021-12-06,1435,71,4,146.97,1.00,587.86,Online
2024-12-24,1435,65,1,1402.29,45.00,1402.29,Online
2022-05-05,1436,128,2,92.73,35.00,185.45,Online
2022-10-24,1436,165,5,269.78,2.00,1348.91,Online
2023-04-30,1436,35,3,382.89,27.00,1148.68,Online
2023-05-07,1436,50,1,855.03,46.00,855.03,Online
2025-03-05,1436,107,4,171.83,47.00,687.31,Online
2022-02-17,1437,82,4,62.74,33.00,250.97,Online
2023-03-20,1437,121,4,123.46,23.00,493.83,Online
2023-07-16,1438,113,4,239.64,6.00,958.55,Online
2023-08-02,1439,34,3,491.78,17.00,1475.34,Online
2024-09-12,1439,22,3,375.73,27.00,1127.18,Online
2025-03-14,1441,32,5,261.80,5.00,1308.98,Online
2021-06-20,1442,86,3,498.57,26.00,1495.72,Online
2024-12-22,1442,120,1,867.31,48.00,867.31,Online
2025-03-06,1442,108,1,530.56,34.00,530.56,Online
2022-08-25,1443,47,2,577.90,11.00,1155.79,Online
2024-03-08,1443,40,1,308.77,26.00,308.77,Online
2022-08-12,1444,162,5,246.68,5.00,1233.42,Online
2024-08-24,1444,81,1,703.09,17.00,703.09,Online
2023-09-08,1445,145,4,266.73,29.00,1066.91,Online
2022-03-13,1446,63,4,254.05,31.00,1016.18,Online
2021-01-20,1447,97,1,632.08,37.00,632.08,Online
2022-06-09,1447,113,1,1100.68,26.00,1100.68,Online
2022-09-18,1447,117,1,148.12,38.00,148.12,Online
2023-01-01,1447,11,5,239.99,19.00,1199.97,Online
2021-09-15,1448,38,2,587.44,19.00,1174.87,Online
2024-11-13,1448,9,2,738.65,6.00,1477.30,Online
2021-01-26,1449,56,2,604.57,11.00,1209.14,Online
2022-04-05,1449,70,2,619.95,46.00,1239.89,Online
2023-11-13,1450,27,4,86.79,4.00,347.14,Online
2022-01-09,1451,77,5,61.33,28.00,306.67,Online
2022-12-19,1452,70,4,52.48,50.00,209.92,Online
2024-06-19,1453,94,5,252.92,50.00,1264.60,Online
2021-09-26,1454,157,5,282.84,28.00,1414.22,Online
2022-12-22,1454,133,4,288.81,7.00,1155.24,Online
2021-11-03,1456,161,2,527.96,7.00,1055.91,Online
2023-03-23,1456,30,2,49.96,37.00,99.92,Online
2021-01-29,1459,89,5,74.70,37.00,373.48,Online
2023-07-25,1459,31,4,78.72,33.00,314.86,Online
2024-08-19,1459,26,4,91.19,14.00,364.77,Online
2025-03-11,1459,80,5,222.46,27.00,1112.29,Online
2024-09-11,1462,12,4,181.77,6.00,727.07,Online
2025-03-17,1462,19,3,189.50,3.00,568.51,Online
2021-04-26,1464,9,3,115.39,36.00,346.16,Online
2023-12-28,1465,62,1,868.87,21.00,868.87,Online
2021-09-30,1466,76,1,1081.66,36.00,1081.66,Online
2021-10-18,1466,100,2,47.53,39.00,95.06,Online
2023-04-30,1467,54,4,10.46,14.00,41.84,Online
2023-12-08,1467,22,5,293.27,12.00,1466.35,Online
2023-12-11,1467,36,1,276.90,28.00,276.90,Online
2025-02-25,1468,65,4,287.73,26.00,1150.90,Online
2022-03-10,1469,103,3,54.28,6.00,162.84,Online
2023-09-29,1469,175,5,179.51,6.00,897.53,Online
2023-10-07,1470,145,3,385.90,2.00,1157.70,Online
2024-11-05,1470,42,5,263.98,31.00,1319.92,Online
2022-01-27,1472,170,2,178.94,9.00,357.88,Online
2025-03-14,1472,35,4,344.63,31.00,1378.50,Online
2021-10-17,1473,84,3,186.44,27.00,559.31,Online
2024-09-29,1473,9,1,1145.08,39.00,1145.08,Online
2011-04-01,1474,85,3,320.26,6.00,960.79,"Loja Física"
2015-12-16,1474,117,4,100.16,23.00,400.65,"Loja Física"
2016-11-18,1474,94,3,226.31,47.00,678.92,"Loja Física"
2017-08-26,1474,151,4,143.30,42.00,573.21,"Loja Física"
2023-01-21,1474,156,3,187.76,1.00,563.28,Online
2023-05-20,1474,151,3,318.02,34.00,954.06,Online
2024-09-15,1474,141,2,416.06,48.00,832.11,Online
2021-01-26,1475,73,4,226.71,31.00,906.82,Online
2022-04-20,1475,149,1,453.78,1.00,453.78,Online
2025-02-06,1475,171,3,278.29,8.00,834.86,Online
2023-03-25,1476,83,1,858.31,49.00,858.31,Online
2025-01-28,1476,142,5,4.07,30.00,20.33,Online
2021-01-05,1477,75,1,126.07,36.00,126.07,Online
2021-06-24,1478,22,4,127.20,41.00,508.81,Online
2022-05-01,1478,97,1,228.55,35.00,228.55,Online
2024-12-14,1478,109,1,917.89,40.00,917.89,Online
2023-02-07,1481,119,4,175.15,14.00,700.59,Online
2024-03-25,1482,40,3,342.94,12.00,1028.83,Online
2021-12-20,1483,112,4,176.83,10.00,707.30,Online
2023-04-17,1483,77,1,1240.12,15.00,1240.12,Online
2023-06-26,1483,142,4,16.57,36.00,66.28,Online
2021-03-01,1484,109,4,89.59,0.00,358.37,Online
2022-04-22,1484,114,1,782.97,12.00,782.97,Online
2025-03-13,1486,12,4,159.98,22.00,639.92,Online
2021-05-21,1489,12,2,99.15,11.00,198.29,Online
2022-09-09,1490,13,2,645.47,41.00,1290.93,Online
2024-07-19,1490,151,2,282.17,23.00,564.33,Online
2021-05-07,1491,162,5,220.18,22.00,1100.92,Online
2022-03-27,1491,104,4,329.54,3.00,1318.15,Online
2024-04-28,1492,112,5,121.20,38.00,605.98,Online
2025-01-20,1492,11,3,152.01,18.00,456.04,Online
2021-11-02,1493,97,2,557.44,10.00,1114.87,Online
2022-03-09,1493,115,2,22.67,25.00,45.34,Online
2023-02-22,1494,64,3,185.95,2.00,557.85,Online
2023-03-05,1494,151,2,599.00,45.00,1198.00,Online
2025-04-05,1494,40,2,126.23,18.00,252.46,Online
2025-04-04,1496,135,1,1187.82,21.00,1187.82,Online
2024-05-27,1497,24,2,269.56,48.00,539.11,Online
2025-01-16,1497,139,2,210.52,12.00,421.03,Online
2023-05-23,1498,114,4,156.32,33.00,625.29,Online
2021-08-15,1499,1,2,283.49,2.00,566.97,Online
2024-12-11,1501,101,2,310.97,39.00,621.94,Online
2012-03-22,1503,100,5,149.65,24.00,748.23,"Loja Física"
2021-01-23,1503,140,4,169.50,7.00,678.01,Online
2022-01-16,1503,138,2,267.24,30.00,534.47,Online
2022-03-19,1503,31,1,985.77,34.00,985.77,Online
2025-04-01,1503,115,4,270.04,0.00,1080.14,Online
2022-04-24,1504,127,4,21.49,49.00,85.96,Online
2016-01-04,1505,93,1,1111.78,12.00,1111.78,"Loja Física"
2021-07-07,1506,16,1,366.27,31.00,366.27,Online
2021-07-10,1506,97,4,22.27,10.00,89.09,Online
2021-02-02,1508,72,5,138.69,10.00,693.46,Online
2021-02-27,1509,6,3,76.44,47.00,229.32,Online
2022-10-12,1509,32,1,595.14,34.00,595.14,Online
2024-10-27,1509,39,5,250.22,12.00,1251.11,Online
2023-03-21,1510,159,5,276.82,34.00,1384.11,Online
2022-06-28,1511,27,5,236.34,39.00,1181.70,Online
2023-12-16,1512,61,3,442.59,2.00,1327.78,Online
2021-05-24,1513,155,3,441.71,33.00,1325.12,Online
2021-02-19,1514,114,2,50.35,26.00,100.69,Online
2024-11-24,1514,162,4,189.94,4.00,759.76,Online
2021-07-01,1515,106,3,168.31,30.00,504.92,Online
2022-02-11,1515,174,2,576.64,47.00,1153.27,Online
2022-09-28,1516,119,3,218.45,29.00,655.36,Online
2023-11-23,1517,171,4,187.04,14.00,748.14,Online
2025-02-24,1518,46,3,311.70,13.00,935.10,Online
2021-03-08,1519,68,3,114.35,25.00,343.06,Online
2024-04-18,1519,102,1,308.11,12.00,308.11,Online
2024-12-19,1519,54,3,205.92,28.00,617.75,Online
2022-05-30,1520,54,4,246.94,0.00,987.74,Online
2022-12-07,1520,36,5,170.64,7.00,853.18,Online
2023-04-13,1521,65,2,341.30,47.00,682.59,Online
2022-05-26,1522,17,5,146.03,26.00,730.17,Online
2021-04-21,1523,41,4,367.84,30.00,1471.35,Online
2022-09-14,1523,169,1,1431.48,21.00,1431.48,Online
2022-03-07,1524,12,4,276.77,19.00,1107.06,Online
2022-05-15,1524,104,5,125.74,39.00,628.69,Online
2022-08-27,1525,103,2,641.87,50.00,1283.74,Online
2024-03-16,1525,105,4,262.61,18.00,1050.43,Online
2021-08-24,1526,39,5,83.79,45.00,418.96,Online
2022-08-21,1526,51,3,50.84,36.00,152.51,Online
2022-05-11,1527,19,2,121.79,22.00,243.58,Online
2024-09-05,1527,133,5,65.62,14.00,328.11,Online
2022-05-14,1528,92,3,254.61,27.00,763.84,Online
2024-05-18,1528,123,1,1357.71,11.00,1357.71,Online
2022-06-23,1533,106,4,141.80,16.00,567.19,Online
2024-06-23,1533,148,5,120.51,14.00,602.53,Online
2022-07-25,1534,169,5,263.19,32.00,1315.96,Online
2023-11-01,1534,71,1,869.30,3.00,869.30,Online
2021-07-18,1535,160,3,171.37,7.00,514.10,Online
2021-08-18,1535,94,2,208.45,29.00,416.89,Online
2010-03-02,1536,130,3,438.09,47.00,1314.28,"Loja Física"
2020-07-20,1536,44,3,435.16,25.00,1305.49,"Loja Física"
2025-01-18,1536,108,4,169.42,38.00,677.68,Online
2022-08-03,1538,85,2,562.16,19.00,1124.31,Online
2021-01-13,1539,172,2,22.93,27.00,45.86,Online
2022-01-17,1540,60,5,275.52,13.00,1377.58,Online
2024-11-15,1540,73,5,9.20,14.00,46.00,Online
2021-08-08,1542,160,5,34.31,28.00,171.56,Online
2024-05-12,1542,31,5,184.54,27.00,922.68,Online
2021-01-05,1543,56,2,360.41,1.00,720.81,Online
2023-04-24,1543,134,5,95.83,9.00,479.15,Online
2023-01-12,1544,157,3,445.40,47.00,1336.19,Online
2023-07-07,1544,39,4,102.79,49.00,411.17,Online
2023-12-31,1544,74,2,347.88,0.00,695.75,Online
2023-07-07,1545,4,5,195.31,31.00,976.57,Online
2023-09-07,1545,47,3,81.51,36.00,244.54,Online
2022-09-15,1548,42,5,15.69,35.00,78.47,Online
2021-12-29,1549,118,1,377.82,10.00,377.82,Online
2023-03-03,1550,101,5,108.07,6.00,540.36,Online
2019-11-24,1551,67,4,39.78,19.00,159.10,"Loja Física"
2020-04-01,1551,25,2,416.14,38.00,832.28,"Loja Física"
2022-04-06,1551,164,1,962.02,4.00,962.02,Online
2022-10-07,1551,71,4,29.54,40.00,118.14,Online
2023-08-30,1551,174,1,208.19,5.00,208.19,Online
2021-10-11,1552,31,5,155.25,11.00,776.24,Online
2024-02-21,1552,119,5,140.87,6.00,704.34,Online
2023-12-24,1553,42,2,318.27,46.00,636.53,Online
2024-09-09,1554,102,4,284.79,15.00,1139.14,Online
2024-12-24,1554,157,2,539.27,4.00,1078.53,Online
2024-10-10,1555,105,2,321.37,40.00,642.73,Online
2022-01-07,1557,58,3,487.16,17.00,1461.48,Online
2023-03-10,1558,158,3,266.70,40.00,800.11,Online
2022-06-19,1559,172,2,457.01,4.00,914.02,Online
2024-08-12,1559,23,5,149.68,12.00,748.40,Online
2024-05-02,1560,128,1,320.08,23.00,320.08,Online
2024-10-25,1560,137,4,256.35,24.00,1025.38,Online
2024-07-12,1561,19,3,244.22,31.00,732.66,Online
2023-05-18,1562,124,5,233.83,31.00,1169.13,Online
2023-02-16,1563,175,3,294.68,2.00,884.04,Online
2024-11-13,1563,154,4,62.73,40.00,250.91,Online
2021-05-26,1564,138,3,292.26,7.00,876.77,Online
2023-07-09,1564,132,5,191.80,12.00,959.01,Online
2024-02-07,1564,143,3,406.28,20.00,1218.85,Online
2022-08-22,1565,166,4,53.83,25.00,215.31,Online
2024-07-03,1566,84,2,240.37,32.00,480.73,Online
2021-06-16,1567,92,3,440.50,8.00,1321.51,Online
2022-08-21,1567,2,4,69.12,15.00,276.47,Online
2022-12-29,1567,23,5,242.78,40.00,1213.92,Online
2023-01-22,1567,170,2,397.76,14.00,795.51,Online
2023-08-13,1569,43,2,710.41,31.00,1420.81,Online
2021-10-07,1571,115,3,435.72,4.00,1307.16,Online
2021-12-22,1571,91,4,287.16,45.00,1148.64,Online
2022-02-15,1571,171,2,122.51,41.00,245.01,Online
2022-06-21,1571,29,1,371.61,33.00,371.61,Online
2021-02-24,1572,113,2,184.96,3.00,369.91,Online
2022-06-07,1572,126,2,521.90,5.00,1043.79,Online
2024-02-14,1572,95,3,426.89,39.00,1280.67,Online
2025-02-07,1572,174,4,57.19,3.00,228.76,Online
2024-08-17,1573,20,4,129.91,29.00,519.65,Online
2024-08-20,1574,147,3,499.32,21.00,1497.96,Online
2021-01-03,1576,12,4,175.45,20.00,701.78,Online
2022-12-08,1576,113,5,266.26,25.00,1331.31,Online
2013-04-08,1579,152,5,181.18,32.00,905.90,"Loja Física"
2017-04-13,1579,78,2,601.14,5.00,1202.27,"Loja Física"
2018-05-28,1579,47,5,263.43,19.00,1317.14,"Loja Física"
2021-10-29,1579,148,4,85.61,38.00,342.44,Online
2023-11-26,1579,79,1,1310.00,46.00,1310.00,Online
2023-12-22,1580,147,5,34.04,41.00,170.18,Online
2024-12-31,1580,37,1,108.89,27.00,108.89,Online
2022-03-27,1581,35,5,210.39,14.00,1051.93,Online
2021-07-20,1583,28,3,151.04,45.00,453.12,Online
2022-01-25,1583,105,1,895.20,7.00,895.20,Online
2024-09-11,1584,163,1,435.49,27.00,435.49,Online
2021-09-23,1585,169,3,468.91,49.00,1406.73,Online
2022-09-29,1585,85,1,997.64,25.00,997.64,Online
2023-06-01,1585,172,5,231.61,15.00,1158.05,Online
2025-02-22,1585,73,4,173.22,46.00,692.86,Online
2023-04-05,1586,115,3,120.56,45.00,361.67,Online
2022-07-19,1587,32,2,692.64,19.00,1385.27,Online
2024-12-22,1587,81,1,71.12,50.00,71.12,Online
2022-10-28,1589,85,5,267.46,31.00,1337.31,Online
2022-11-30,1589,74,3,373.50,13.00,1120.51,Online
2023-05-23,1589,65,5,18.96,23.00,94.80,Online
2021-12-10,1590,160,1,990.34,33.00,990.34,Online
2021-10-26,1591,49,3,38.77,11.00,116.32,Online
2023-03-25,1591,6,2,341.17,50.00,682.34,Online
2023-09-11,1591,71,1,642.19,33.00,642.19,Online
2024-04-18,1591,103,2,71.29,6.00,142.58,Online
2023-07-11,1592,38,2,707.35,18.00,1414.69,Online
2023-01-18,1594,123,4,179.65,33.00,718.59,Online
2023-11-07,1594,102,2,439.81,36.00,879.62,Online
2022-06-13,1596,125,2,558.52,4.00,1117.03,Online
2023-06-06,1596,20,2,430.73,46.00,861.45,Online
2024-09-14,1596,142,2,591.76,42.00,1183.52,Online
2024-09-15,1596,131,1,794.40,14.00,794.40,Online
